,nome,idade,cg,pedra,inde,iaa,ieg,ips,ida,ipv,ian,ipp,qtd_aval,indicado_bolsa,sexo,ponto_virada_encoded,anos_pm,destaque_ieg_resultado_encoded,destaque_ida_resultado_encoded,destaque_ipv_resultado_encoded,rec_sintese,diff_fase
406,ALUNO-642,11.0,507.0,Ágata,6.946674134932534,0.0,9.365317341329336,5.0,9.083333333333332,8.055553333333334,5.0,6.458333333333334,3.0,Sim,F,0,3.0,1,1,1,1.0,-1.0
407,ALUNO-643,9.0,130.0,Topázio,8.059871909502263,10.00002,9.351432880844644,7.5,8.166666666666668,8.25,5.0,6.5625,2.0,Não,F,0,0.0,1,1,1,1.0,-1.0
408,ALUNO-644,12.0,42.0,Topázio,8.441663515948964,9.16668,8.310738968633705,6.25,8.111111111111112,8.6250025,10.0,8.90625,4.0,Não,F,1,4.0,1,1,1,1.0,0.0
409,ALUNO-645,10.0,837.0,Quartzo,4.742008908382067,9.50002,4.015594541910332,7.5,1.166666666666666,5.44444,5.0,4.166666666666666,3.0,Não,F,0,2.0,-1,-1,-1,0.0,-1.0
410,ALUNO-647,13.0,373.0,Ametista,7.366941455828123,9.50002,8.945807279140613,5.0,6.916666666666666,7.888890000000001,5.0,6.666666666666666,3.0,Não,F,0,4.0,1,-1,1,1.0,-1.0
411,ALUNO-649,14.0,170.0,Ametista,7.897223888888889,8.75001,10.0,6.875,6.444444444444444,8.66667,5.0,8.125,3.0,Sim,F,1,0.0,1,-1,1,1.0,-1.0
412,ALUNO-650,11.0,521.0,Ágata,6.92155010708899,8.000020000000001,8.378582202111614,7.5,6.083333333333334,7.083325,5.0,5.625,2.0,Não,M,0,0.0,1,-1,-1,0.0,-2.0
413,ALUNO-651,13.0,809.0,Quartzo,5.233398856960409,9.000020000000001,4.083652618135376,7.5,2.916666666666667,5.916665,5.0,5.0,2.0,Não,M,0,0.0,-1,-1,-1,1.0,-2.0
414,ALUNO-652,13.0,712.0,Ágata,6.083364657748049,7.41668,7.462653288740245,5.0,4.933333333333334,6.499996666666665,5.0,5.625,3.0,Não,F,0,0.0,-1,-1,-1,0.0,-1.0
415,ALUNO-654,13.0,529.0,Ágata,6.875668240944242,7.00002,7.871387871387871,7.5,6.25,7.277776666666666,5.0,6.458333333333334,3.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
416,ALUNO-656,9.0,32.0,Topázio,8.512849483130905,10.00002,9.345479082321187,7.5,9.583333333333332,9.416675,5.0,5.9375,2.0,Sim,F,1,0.0,1,1,1,1.0,-1.0
417,ALUNO-657,13.0,25.0,Topázio,8.622797438146648,9.16668,9.544534412955466,8.75,6.777777777777778,8.458335,10.0,8.75,4.0,Não,M,1,3.0,1,-1,1,1.0,0.0
418,ALUNO-658,11.0,729.0,Quartzo,5.98893754803676,10.00002,6.03842940685046,7.5,2.833333333333333,7.166665,5.0,5.3125,2.0,Não,M,0,1.0,-1,-1,-1,0.0,-2.0
419,ALUNO-662,11.0,115.0,Topázio,8.100927925925927,9.50002,9.62962962962963,7.5,9.25,7.5,5.0,6.25,3.0,Não,M,0,0.0,1,1,1,0.0,-1.0
420,ALUNO-663,12.0,796.0,Quartzo,5.378863434173669,5.83334,4.984593837535014,7.5,4.5,6.055553333333335,5.0,4.375,3.0,Não,M,0,4.0,-1,-1,-1,1.0,-1.0
421,ALUNO-664,17.0,9.0,Topázio,8.842987091787439,10.00002,9.485054347826086,9.375,8.011111111111111,10.00001,5.0,9.0625,4.0,Não,M,1,3.0,1,1,1,1.0,-1.0
422,ALUNO-665,9.0,294.0,Ametista,7.540570842105263,9.50002,9.473684210526317,7.5,7.0,7.41666,5.0,5.625,2.0,Não,F,0,0.0,1,-1,-1,0.0,-1.0
423,ALUNO-667,14.0,709.0,Ágata,6.0999985,6.25,7.25,7.5,4.0,6.1249925,5.0,7.5,4.0,Não,M,0,0.0,-1,-1,-1,1.0,-1.0
424,ALUNO-668,12.0,602.0,Ágata,6.658016026362202,9.000020000000001,7.324793465144342,7.5,5.25,6.944443333333333,5.0,6.041666666666667,3.0,Não,F,0,2.0,-1,-1,-1,0.0,-1.0
425,ALUNO-669,13.0,724.0,Ágata,6.026389888888889,9.000020000000001,9.02777777777778,6.875,1.916666666666666,6.249995,5.0,5.0,2.0,Não,F,0,0.0,1,-1,-1,0.0,-2.0
426,ALUNO-673,13.0,202.0,Ametista,7.792205060606061,9.16668,9.136363636363637,5.625,5.166666666666667,8.27778,10.0,7.96875,3.0,Sim,M,0,0.0,1,-1,1,1.0,0.0
427,ALUNO-674,14.0,638.0,Ágata,6.549254285714286,7.5,6.116071428571428,7.5,6.75,6.208325,5.0,7.34375,4.0,Não,F,0,0.0,-1,-1,-1,0.0,-1.0
428,ALUNO-679,13.0,402.0,Ametista,7.28025826984127,10.00002,9.682539682539682,7.5,6.666666666666666,7.083325,2.5,5.9375,2.0,Não,M,0,0.0,1,-1,-1,0.0,-3.0
429,ALUNO-681,15.0,600.0,Ágata,6.665405026862027,9.58335,6.922504578754578,7.5,4.555555555555555,6.666665,5.0,8.28125,4.0,Sim,F,0,4.0,-1,-1,-1,1.0,-2.0
430,ALUNO-686,13.0,539.0,Ágata,6.853260478696742,8.500020000000001,7.349624060150376,6.875,6.583333333333333,7.333335,5.0,5.625,2.0,Não,F,0,4.0,-1,-1,-1,0.0,-2.0
431,ALUNO-687,16.0,677.0,Ágata,6.327707166666666,7.5,7.968749999999999,7.5,4.133333333333333,6.9583275,2.5,7.65625,4.0,Não,M,0,1.0,1,-1,-1,1.0,-3.0
432,ALUNO-689,13.0,137.0,Ametista,8.016570200779729,8.75001,9.249512670565302,5.0,6.333333333333333,8.25,10.0,8.75,4.0,Não,F,0,5.0,1,-1,1,1.0,0.0
433,ALUNO-690,11.0,361.0,Ametista,7.401904937321937,9.50002,9.686609686609684,7.5,6.5,7.166655,5.0,5.3125,2.0,Não,F,0,1.0,1,-1,-1,0.0,-2.0
434,ALUNO-692,13.0,432.0,Ametista,7.192527343915344,6.41668,8.177910052910052,6.25,7.333333333333333,8.388886666666666,5.0,6.458333333333334,3.0,Não,F,1,0.0,1,-1,1,1.0,-1.0
435,ALUNO-693,10.0,341.0,Ametista,7.434636280701754,8.500020000000001,8.624561403508771,7.5,7.416666666666666,7.61111,5.0,6.041666666666667,3.0,Não,F,0,2.0,1,-1,1,1.0,-1.0
436,ALUNO-694,9.0,342.0,Ametista,7.431939372281467,10.00002,6.711768528073998,7.5,7.083333333333333,8.833335,5.0,6.5625,2.0,Não,F,1,1.0,-1,-1,1,1.0,-1.0
437,ALUNO-695,10.0,264.0,Ametista,7.620637142857143,10.00002,9.88095238095238,7.5,7.25,7.222223333333334,5.0,5.0,3.0,Não,F,0,2.0,1,-1,-1,0.0,-1.0
438,ALUNO-697,16.0,854.0,Quartzo,4.097072246031746,0.0,5.60515873015873,6.25,0.0,6.8333275,2.5,7.34375,4.0,Não,F,0,0.0,-1,-1,-1,1.0,-3.0
439,ALUNO-700,13.0,707.0,Ágata,6.103704377554813,10.00002,5.858788554440729,5.625,4.0,7.222223333333333,5.0,6.25,3.0,Não,F,0,3.0,-1,-1,-1,0.0,-1.0
440,ALUNO-701,16.0,673.0,Ágata,6.333818611111111,9.16668,7.729166666666667,6.875,4.788888888888889,6.2083225,2.5,7.34375,4.0,Não,F,0,0.0,1,-1,-1,1.0,-3.0
441,ALUNO-703,15.0,547.0,Ágata,6.824891426456685,8.33334,5.945980743394537,7.5,6.188888888888889,7.6666675,5.0,7.8125,4.0,Sim,M,0,3.0,-1,-1,1,1.0,-1.0
442,ALUNO-705,13.0,647.0,Ágata,6.470788936720144,9.16668,6.41644385026738,7.5,3.333333333333333,5.8333275,10.0,6.875,4.0,Não,M,0,0.0,-1,-1,-1,0.0,0.0
443,ALUNO-706,14.0,584.0,Ágata,6.714931222222222,10.00002,7.395833333333332,5.625,5.277777777777778,6.91666,5.0,7.34375,4.0,Não,F,0,3.0,-1,-1,-1,1.0,-1.0
444,ALUNO-707,16.0,733.0,Quartzo,5.942467448717949,8.75001,6.868589743589744,7.5,3.5,6.3749925,2.5,7.1875,4.0,Não,M,0,3.0,-1,-1,-1,1.0,-3.0
445,ALUNO-708,12.0,739.0,Quartzo,5.888588956521739,8.000020000000001,6.130434782608695,7.5,2.833333333333333,6.999999999999999,5.0,6.458333333333334,3.0,Não,F,0,3.0,-1,-1,-1,1.0,-2.0
446,ALUNO-709,11.0,305.0,Ametista,7.507451717171717,9.50002,9.252525252525253,7.5,7.083333333333333,7.38889,5.0,5.625,3.0,Não,F,0,1.0,1,-1,-1,0.0,-1.0
447,ALUNO-710,12.0,106.0,Topázio,8.124397285239297,9.16668,9.099410315085372,7.5,5.111111111111111,8.625,10.0,8.90625,4.0,Não,M,1,4.0,1,-1,1,1.0,0.0
448,ALUNO-711,13.0,780.0,Quartzo,5.557438118548119,8.500020000000001,7.259407259407261,5.0,2.583333333333333,5.777773333333333,5.0,5.833333333333334,3.0,Não,F,0,0.0,-1,-1,-1,0.0,-1.0
449,ALUNO-715,11.0,488.0,Ágata,6.996003683501685,9.000020000000001,7.417508417508417,7.5,6.75,7.25,5.0,5.625,2.0,Não,F,0,0.0,-1,-1,-1,0.0,-1.0
450,ALUNO-721,14.0,841.0,Quartzo,4.563332,7.5,3.809722222222223,5.0,1.277777777777778,5.54166,5.0,6.875,4.0,Não,F,0,3.0,-1,-1,-1,0.0,-1.0
451,ALUNO-722,13.0,55.0,Topázio,8.339199975308643,9.50002,9.709876543209877,7.5,9.583333333333334,8.277780000000002,5.0,6.25,3.0,Sim,M,0,1.0,1,1,1,1.0,-2.0
452,ALUNO-723,14.0,844.0,Quartzo,4.44002627036688,0.0,5.120271907389959,7.5,3.444444444444445,4.416665,5.0,5.9375,4.0,Não,F,0,0.0,-1,-1,-1,0.0,-1.0
453,ALUNO-727,11.0,760.0,Quartzo,5.702446058211979,9.50002,5.03306195772656,7.5,2.583333333333333,7.083325,5.0,5.625,2.0,Não,F,0,0.0,-1,-1,-1,0.0,-2.0
454,ALUNO-728,11.0,263.0,Ametista,7.624482920314255,9.000020000000001,9.601571268237937,5.0,5.666666666666667,7.833333333333332,10.0,6.041666666666666,3.0,Não,F,0,0.0,1,-1,1,0.0,0.0
455,ALUNO-729,16.0,413.0,Ametista,7.244678043887148,7.08334,8.35880355276907,6.25,7.166666666666667,7.625,5.0,7.8125,4.0,Sim,M,0,1.0,1,-1,1,1.0,-2.0
456,ALUNO-732,16.0,370.0,Ametista,7.369714659440588,8.75001,5.248218852758495,8.75,6.077777777777778,7.944446666666668,10.0,7.65625,4.0,Não,M,0,4.0,-1,-1,1,1.0,0.0
457,ALUNO-734,13.0,394.0,Ametista,7.300378954545454,8.33334,8.835227272727273,7.5,3.75,7.2499975,10.0,7.5,4.0,Não,M,0,0.0,1,-1,-1,1.0,0.0
458,ALUNO-735,8.0,549.0,Ágata,6.820451258609487,6.41668,7.268924626380766,5.625,5.916666666666666,7.083325,10.0,5.625,2.0,Não,M,0,0.0,-1,-1,-1,0.0,0.0
459,ALUNO-737,13.0,369.0,Ametista,7.378176603174603,8.000020000000001,9.682539682539682,7.5,6.333333333333333,7.5,5.0,6.25,3.0,Não,M,0,3.0,1,-1,1,0.0,-1.0
460,ALUNO-738,14.0,484.0,Ágata,7.006941758454106,8.33335,9.182971014492754,5.625,4.877777777777777,5.79166,10.0,6.40625,4.0,Não,M,0,4.0,1,-1,-1,0.0,0.0
461,ALUNO-739,15.0,148.0,Ametista,7.973381651316815,9.16668,8.035296867695186,9.375,7.388888888888889,8.375007499999999,5.0,8.59375,4.0,Não,F,1,6.0,1,-1,1,1.0,-1.0
462,ALUNO-741,16.0,295.0,Ametista,7.539924757631258,9.16668,7.815934065934066,6.875,6.722222222222222,8.5000025,5.0,8.28125,4.0,Sim,M,1,1.0,1,-1,1,1.0,-1.0
463,ALUNO-742,14.0,358.0,Ametista,7.406568862193363,7.91667,7.609577922077922,6.875,5.688888888888889,7.6666675,10.0,7.34375,4.0,Sim,F,0,1.0,1,-1,1,1.0,0.0
464,ALUNO-743,10.0,368.0,Ametista,7.381391333333333,8.000020000000001,8.483333333333333,5.625,8.416666666666666,7.77778,5.0,5.833333333333334,3.0,Não,M,0,2.0,1,1,1,1.0,-1.0
465,ALUNO-746,12.0,34.0,Topázio,8.510208575470424,7.5,9.39305259957434,6.25,7.777777777777779,9.2083375,10.0,8.59375,4.0,Não,F,1,4.0,1,1,1,1.0,0.0
466,ALUNO-747,15.0,277.0,Ametista,7.590972222222223,7.91667,8.864583333333334,5.625,6.777777777777779,7.416665,10.0,6.25,3.0,Não,M,0,3.0,1,-1,-1,1.0,0.0
467,ALUNO-751,11.0,279.0,Ametista,7.590428480704481,9.50002,9.07018907018907,7.5,7.75,7.111109999999999,5.0,6.041666666666667,3.0,Não,F,0,0.0,1,1,-1,0.0,-1.0
468,ALUNO-752,9.0,420.0,Ametista,7.217943583732057,8.500020000000001,9.04804625199362,5.625,7.166666666666666,7.499995,5.0,5.625,2.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
469,ALUNO-753,14.0,818.0,Quartzo,5.061431199756183,7.91667,3.440830721003135,7.5,1.777777777777778,4.9583375,10.0,4.84375,4.0,Não,M,0,3.0,-1,-1,-1,0.0,0.0
470,ALUNO-754,17.0,628.0,Ágata,6.595710665501167,8.75001,6.765005827505828,7.5,5.5,6.4166675,5.0,7.34375,4.0,Sim,M,0,0.0,-1,-1,-1,1.0,-2.0
471,ALUNO-755,15.0,328.0,Ametista,7.468215478632479,7.5,8.792467948717949,5.0,6.944444444444446,6.291665,10.0,8.125,4.0,Não,F,0,5.0,1,-1,-1,1.0,0.0
472,ALUNO-757,15.0,700.0,Ágata,6.195832000000001,7.5,6.6875,7.5,4.75,6.41666,5.0,6.25,4.0,Não,F,0,5.0,-1,-1,-1,0.0,-2.0
473,ALUNO-759,8.0,142.0,Ametista,8.00281439031339,9.000020000000001,8.618233618233617,7.5,7.833333333333333,7.499995,10.0,5.625,2.0,Não,M,0,0.0,1,1,-1,0.0,0.0
474,ALUNO-760,9.0,467.0,Ametista,7.058532857142858,8.500020000000001,9.285714285714285,7.5,3.916666666666667,6.277773333333333,10.0,5.625,3.0,Não,M,0,2.0,1,-1,-1,0.0,0.0
475,ALUNO-761,9.0,414.0,Ametista,7.234398335932424,10.00002,8.609486679662117,7.5,6.0,7.499995,5.0,5.625,2.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
476,ALUNO-762,11.0,619.0,Ágata,6.62116201282668,7.00002,6.730800064133398,7.5,6.5,6.999999999999999,5.0,6.25,3.0,Não,F,0,0.0,-1,-1,-1,0.0,-1.0
477,ALUNO-763,11.0,138.0,Ametista,8.012902466766617,9.000020000000001,9.335332333833083,7.5,8.583333333333334,8.16667,5.0,6.458333333333333,3.0,Não,M,0,1.0,1,1,1,1.0,-1.0
478,ALUNO-764,11.0,526.0,Ágata,6.895951771280052,9.50002,8.40683885640026,5.625,6.25,7.41666,5.0,4.6875,2.0,Não,F,0,0.0,1,-1,-1,0.0,-2.0
479,ALUNO-765,8.0,35.0,Topázio,8.491073095238097,10.00002,8.80952380952381,7.5,8.666666666666668,8.416665,10.0,5.625,2.0,Não,M,1,0.0,1,1,1,0.0,0.0
480,ALUNO-766,17.0,824.0,Quartzo,4.951788339057362,0.0,4.617281695286811,7.5,4.766666666666667,5.999993333333333,5.0,6.25,4.0,Não,M,0,2.0,-1,-1,-1,1.0,-1.0
481,ALUNO-768,16.0,461.0,Ametista,7.084109195402299,7.91667,8.574712643678161,5.625,6.533333333333334,7.291665,5.0,7.5,4.0,Não,M,0,5.0,1,-1,-1,1.0,-2.0
482,ALUNO-770,13.0,39.0,Topázio,8.464935044778892,9.16668,8.836817168338907,7.5,7.555555555555556,8.458337499999999,10.0,8.28125,4.0,Sim,M,1,1.0,1,1,1,1.0,0.0
483,ALUNO-771,9.0,641.0,Ágata,6.524519230769231,8.91668,8.112179487179487,7.5,6.666666666666666,5.41666,5.0,3.4375,2.0,Não,F,0,0.0,1,-1,-1,0.0,-1.0
484,ALUNO-772,18.0,418.0,Ametista,7.225595238095238,6.25,8.69047619047619,6.25,9.0,6.875,5.0,5.625,4.0,Sim,F,0,0.0,1,1,-1,1.0,-1.0
485,ALUNO-773,14.0,20.0,Topázio,8.655707365079365,10.00002,9.88095238095238,7.5,8.444444444444445,9.250005000000002,5.0,8.90625,4.0,Não,F,1,6.0,1,1,1,1.0,-1.0
486,ALUNO-774,13.0,23.0,Topázio,8.639021494227995,8.33334,9.415584415584416,7.5,7.555555555555556,9.1666725,10.0,8.28125,4.0,Sim,M,1,0.0,1,1,1,1.0,0.0
487,ALUNO-778,8.0,551.0,Ágata,6.817738854251012,8.000020000000001,5.411605937921728,7.5,6.083333333333333,7.499995,10.0,4.6875,2.0,Não,F,0,0.0,-1,-1,-1,0.0,0.0
488,ALUNO-781,14.0,699.0,Ágata,6.2357055994561,0.0,7.764641608391608,6.25,6.788888888888889,7.2499975,5.0,7.5,4.0,Não,F,0,2.0,1,-1,-1,1.0,-1.0
489,ALUNO-783,13.0,639.0,Ágata,6.535165330634278,3.49998,8.49527665317139,5.0,6.25,8.05556,5.0,6.25,3.0,Não,F,0,2.0,1,-1,1,1.0,-1.0
490,ALUNO-784,13.0,82.0,Topázio,8.217507976608186,8.75001,9.736842105263158,4.375,7.277777777777779,8.291665,10.0,8.4375,4.0,Não,M,0,1.0,1,-1,1,1.0,0.0
491,ALUNO-787,17.0,598.0,Ágata,6.670710665501166,7.91667,6.765005827505828,7.5,6.75,5.9583375,5.0,7.34375,4.0,Sim,M,0,0.0,-1,-1,-1,1.0,-2.0
492,ALUNO-788,17.0,719.0,Ágata,6.047779596553774,8.75001,8.440285204991088,6.25,2.111111111111111,7.08333,5.0,5.208333333333334,3.0,Não,M,0,0.0,1,-1,-1,0.0,-2.0
493,ALUNO-790,15.0,46.0,Topázio,8.404169666666668,10.00002,10.0,7.5,7.0,8.250005,10.0,6.041666666666667,3.0,Não,M,0,3.0,1,-1,1,0.0,0.0
494,ALUNO-791,8.0,141.0,Ametista,8.004340111446288,9.000020000000001,8.79252555723144,7.5,7.5,7.666665,10.0,5.625,2.0,Não,F,0,0.0,1,1,1,0.0,0.0
495,ALUNO-792,13.0,782.0,Quartzo,5.553987846496118,0.0,6.184870621369477,5.0,4.611111111111112,5.9583325,10.0,7.03125,4.0,Não,M,0,5.0,-1,-1,-1,1.0,0.0
496,ALUNO-794,13.0,392.0,Ametista,7.302153111111111,7.91667,9.791666666666666,5.625,6.588888888888889,8.125,2.5,7.96875,4.0,Não,,0,5.0,1,-1,1,1.0,-3.0
497,ALUNO-796,15.0,693.0,Ágata,6.258056446780273,7.5,6.406606678345809,7.5,4.555555555555555,6.499995,5.0,7.65625,4.0,Sim,F,0,4.0,-1,-1,-1,1.0,-1.0
498,ALUNO-798,15.0,644.0,Ágata,6.490193683211425,8.33334,8.074582027168235,5.625,4.688888888888889,6.4583275,5.0,7.5,4.0,Não,M,0,1.0,1,-1,-1,1.0,-1.0
499,ALUNO-799,11.0,171.0,Ametista,7.896899500302482,9.50002,8.602540834845735,7.5,5.916666666666666,8.444446666666668,10.0,6.041666666666667,3.0,Não,F,1,0.0,1,-1,1,1.0,0.0
500,ALUNO-800,11.0,182.0,Ametista,7.861617939393939,9.50002,9.280303030303031,7.5,9.0,7.111109999999999,5.0,5.833333333333334,3.0,Não,M,0,0.0,1,1,-1,0.0,-1.0
501,ALUNO-801,9.0,502.0,Ágata,6.954987237893207,8.000020000000001,7.629094522799372,7.5,6.916666666666666,7.166665,5.0,5.625,2.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
502,ALUNO-802,8.0,62.0,Topázio,8.286620610229278,9.50002,9.717813051146384,7.5,7.416666666666666,7.777780000000001,10.0,6.041666666666667,3.0,Não,M,0,1.0,1,-1,1,0.0,1.0
503,ALUNO-804,11.0,374.0,Ametista,7.365081587301588,9.000020000000001,9.269841269841269,7.5,6.166666666666666,7.722223333333334,5.0,5.833333333333334,3.0,Não,M,0,0.0,1,-1,1,1.0,-1.0
504,ALUNO-805,11.0,622.0,Ágata,6.613163153439154,8.500020000000001,7.433862433862434,7.5,5.5,6.61111,5.0,6.041666666666667,3.0,Não,F,0,1.0,-1,-1,-1,0.0,-1.0
505,ALUNO-806,8.0,353.0,Ametista,7.412025476190477,9.000020000000001,7.214285714285714,7.5,5.866666666666667,7.916665,10.0,5.625,2.0,Não,F,0,0.0,-1,-1,1,0.0,0.0
506,ALUNO-807,10.0,11.0,Topázio,8.813892666666668,9.50002,10.0,8.75,9.5,9.61112,5.0,6.666666666666666,3.0,Sim,M,1,3.0,1,1,1,1.0,-1.0
507,ALUNO-808,9.0,611.0,Ágata,6.644341418353577,7.00002,6.565452091767882,7.5,6.75,7.499995,5.0,5.3125,2.0,Não,M,0,0.0,-1,-1,-1,0.0,-1.0
508,ALUNO-810,13.0,735.0,Quartzo,5.930081395598497,9.000020000000001,7.032340311325819,7.5,2.0,7.055556666666666,5.0,5.624999999999999,3.0,Não,F,0,0.0,-1,-1,-1,0.0,-1.0
509,ALUNO-811,13.0,497.0,Ágata,6.969181527369182,8.000020000000001,7.866730970179244,5.0,7.25,7.5,5.0,6.458333333333334,3.0,Não,M,0,4.0,1,-1,1,1.0,-1.0
510,ALUNO-812,11.0,246.0,Ametista,7.675403049175225,7.00002,9.31450357920946,7.5,8.416666666666668,8.083335,5.0,5.625,2.0,Não,F,0,1.0,1,1,1,1.0,-2.0
511,ALUNO-814,13.0,680.0,Ágata,6.322553780885782,7.00002,8.237762237762238,7.5,3.666666666666667,6.833329999999999,5.0,6.25,3.0,Não,M,0,3.0,1,-1,-1,0.0,-1.0
512,ALUNO-815,16.0,632.0,Ágata,6.580933343434343,7.5,6.779671717171717,7.5,5.5,6.874995,5.0,7.5,4.0,Não,M,0,0.0,-1,-1,-1,1.0,-2.0
513,ALUNO-816,13.0,287.0,Ametista,7.563604797979798,8.33334,7.11489898989899,7.5,7.5,6.45833,10.0,7.65625,4.0,Não,F,0,0.0,-1,1,-1,1.0,0.0
514,ALUNO-817,12.0,403.0,Ametista,7.279925742424242,8.75001,7.73989898989899,7.5,7.222222222222221,8.0000025,2.5,8.125,4.0,Sim,F,0,3.0,1,-1,1,1.0,-3.0
515,ALUNO-818,9.0,193.0,Ametista,7.830788433198381,9.000020000000001,9.008097165991904,7.5,8.25,8.333335,5.0,5.625,2.0,Não,F,0,1.0,1,1,1,1.0,-1.0
516,ALUNO-819,9.0,523.0,Ágata,6.901971877828054,8.500020000000001,9.291101055806935,7.5,4.333333333333333,7.416665,5.0,5.9375,2.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
517,ALUNO-820,16.0,388.0,Ametista,7.304722388888888,7.08333,8.131944444444445,5.625,8.433333333333332,7.8750025,5.0,6.458333333333332,3.0,Não,F,0,5.0,1,1,1,1.0,-1.0
518,ALUNO-822,9.0,77.0,Topázio,8.228772285714285,9.000020000000001,9.595238095238097,5.625,8.333333333333332,7.77778,10.0,6.25,3.0,Não,F,0,1.0,1,1,1,0.0,0.0
519,ALUNO-823,12.0,164.0,Ametista,7.912811530864198,9.50002,9.320987654320987,8.75,7.166666666666667,8.222226666666668,5.0,6.458333333333334,3.0,Não,M,0,4.0,1,-1,1,0.0,-1.0
520,ALUNO-824,12.0,737.0,Quartzo,5.914900545454545,8.000020000000001,6.060606060606061,7.5,4.25,5.888886666666666,5.0,6.25,3.0,Não,M,0,3.0,-1,-1,-1,0.0,-1.0
521,ALUNO-825,15.0,759.0,Quartzo,5.705118585573055,7.91667,5.579065150087494,4.375,5.477777777777778,4.916665,5.0,7.8125,4.0,Não,M,0,4.0,-1,-1,-1,1.0,-2.0
522,ALUNO-828,17.0,692.0,Ágata,6.259109685300206,9.58335,4.845885093167702,8.125,3.833333333333334,7.27778,5.0,7.96875,4.0,Não,M,0,6.0,-1,-1,-1,1.0,-1.0
523,ALUNO-829,14.0,450.0,Ametista,7.117600108225108,9.16668,8.249458874458874,5.625,5.666666666666667,5.91666,10.0,6.71875,4.0,Não,M,0,5.0,1,-1,-1,1.0,0.0
524,ALUNO-830,15.0,103.0,Topázio,8.135882296296298,9.58335,9.241898148148149,6.25,7.166666666666667,8.125005,10.0,6.458333333333334,3.0,Não,F,0,5.0,1,-1,1,1.0,0.0
525,ALUNO-831,13.0,650.0,Ágata,6.445832675903806,9.50002,9.104156712852363,7.5,3.0,5.999996666666668,5.0,6.25,3.0,Não,M,0,3.0,1,-1,-1,0.0,-1.0
526,ALUNO-832,13.0,27.0,Topázio,8.62014138888889,10.00002,9.375,7.5,6.944444444444446,8.5000025,10.0,9.0625,4.0,Sim,F,1,0.0,1,-1,1,1.0,0.0
527,ALUNO-834,15.0,621.0,Ágata,6.614515690283401,7.91667,7.739245951417004,7.5,4.5,6.8749975,5.0,7.5,4.0,Não,F,0,1.0,1,-1,-1,1.0,-2.0
528,ALUNO-835,13.0,769.0,Quartzo,5.661425060985798,9.50002,6.182121971595657,5.0,3.25,5.999993333333334,5.0,6.25,3.0,Não,M,0,6.0,-1,-1,-1,0.0,-1.0
529,ALUNO-836,11.0,527.0,Ágata,6.894444777777777,9.50002,7.638888888888888,7.5,6.0,7.333325,5.0,5.0,2.0,Não,F,0,0.0,1,-1,-1,0.0,-2.0
530,ALUNO-839,13.0,123.0,Topázio,8.079349826086958,10.00002,9.855072463768115,7.5,8.0,8.166666666666668,5.0,6.25,3.0,Não,M,0,0.0,1,1,1,0.0,-2.0
531,ALUNO-840,10.0,443.0,Ametista,7.151334755991286,9.000020000000001,8.485838779956426,6.875,7.25,7.083325,5.0,5.0,2.0,Não,F,0,3.0,1,-1,-1,1.0,-2.0
532,ALUNO-841,9.0,543.0,Ágata,6.83936507936508,7.91668,8.230158730158731,4.375,7.716666666666667,7.41666,5.0,4.375,2.0,Não,M,0,0.0,1,1,-1,0.0,-1.0
533,ALUNO-843,18.0,752.0,Quartzo,5.783934045751634,8.33334,5.226960784313724,5.0,4.111111111111112,7.055553333333332,5.0,6.71875,4.0,Não,M,0,1.0,-1,-1,-1,0.0,-1.0
534,ALUNO-844,13.0,384.0,Ametista,7.308335555555557,8.500020000000001,8.61111111111111,7.5,6.75,7.555556666666667,5.0,6.25,3.0,Não,F,0,0.0,1,-1,1,0.0,-2.0
535,ALUNO-847,8.0,181.0,Ametista,7.862026142857143,9.50002,8.714285714285715,8.125,7.949999999999999,6.333335,10.0,5.0,2.0,Não,M,0,0.0,1,1,-1,0.0,0.0
536,ALUNO-848,14.0,723.0,Ágata,6.030205833333333,7.5,7.1875,7.5,3.916666666666667,5.3749875,5.0,7.34375,4.0,Não,F,0,3.0,-1,-1,-1,0.0,-1.0
537,ALUNO-850,14.0,365.0,Ametista,7.388203535794046,7.91667,7.776784067859118,5.0,6.711111111111111,7.1666625,10.0,7.65625,4.0,Não,F,0,6.0,1,-1,-1,1.0,0.0
538,ALUNO-851,11.0,134.0,Ametista,8.040676603174603,10.00002,9.682539682539682,7.5,8.583333333333334,7.666666666666667,5.0,6.041666666666667,3.0,Sim,M,0,3.0,1,1,1,1.0,-1.0
539,ALUNO-852,9.0,377.0,Ametista,7.347305921568628,9.000020000000001,7.88235294117647,8.75,7.166666666666666,7.5,5.0,5.625,2.0,Não,F,0,0.0,1,-1,1,0.0,-1.0
540,ALUNO-853,11.0,160.0,Ametista,7.928601818181819,9.50002,9.090909090909092,7.5,7.75,8.83334,5.0,5.9375,2.0,Não,M,1,0.0,1,1,1,0.0,-1.0
541,ALUNO-854,11.0,360.0,Ametista,7.403129618406286,9.000020000000001,8.092031425364757,7.5,5.666666666666666,6.777773333333333,10.0,6.458333333333334,3.0,Não,M,0,0.0,1,-1,-1,0.0,0.0
